label	text_a
0	可我不想继续说了,我懒得跟你犟了孩不孩子的随你怎么想
0	前面那个别吵了，我都成13了
0	我辅助从来不去跟别人B他们都不要我,我一般都是他们掉血时赶过去,帮他们
1	又一个迷你狗，喷子上
0	老吴?你在啊!!!俄看过你的视频
0	因为蒋介石对文人很重视
0	第四还是第五季这是在湖北蔡咸水库
1	天云出品，必属废品，先喷后看已成习惯
0	这游戏不知不觉十年啦,刚接触它时候的一幕幕就像昨天发生的一样
0	橘猫战斗力应该不低吧
0	我爸爸还给我讲了她老人家的不凡故事
0	哦,囧囧有妖!同道中人啊!
0	都别吵了都别吵了，这里面每个被提及的组合和个人都很棒，exo很棒，bts也很棒，大家都努力的创造了属于自己的时代，我是阿米，但我不希望看到评论区的人互相喷
0	A^A^A^A^A^A^A^B°B°B°B°B°B°B°🌵🌵🌵🌵🌲🌲🌲🌲🌳🌳🌳🌳🌳🌴🌴🌴🌴🌴🌿🌿🌿🌿🍀🍀🍀☘️☘️☘️☘️☘️☘️🌱🌱🌱🍃🍃🍃🌱🍃🍃🌵🌿🌿🌲🍏🍏🍏🍏🍏🍏🍏🍏兄弟,这些颜色好看吗
1	女权是好事啊！女权不是有句口号么：只要女生还在生孩子就没有男女平等！说的太tm好了，身为男的，我深表赞同！你们不生孩子，房地产必然崩盘，房价必跌！学区房就不存在了，子女的养育成本全省了！男的不就轻松了？我真的搞不懂男的为什么要反对女权，一起捧她们不好吗？双赢啊！
1	迷你屎贱：猎🐴人也能变身？帮助狗祭🐴，迷你狗：这下祭🐴轻松多了
0	金毛狮王:啥,你们在说啥,我怎么没感觉
0	现在什么玩意都能当小便了?? 柳连二 和 柳生都分不清?
0	三無冇關係,沒背景可以自己畫,沒後臺可以自己搭,沒銀紙銀行有。
0	这不是麦当劳,这是必胜客的新品
1	抄袭minecraft还有理是不是？
1	滚吧不想看她
0	如果他们是好到在娱乐圈都很有名那种好朋友的话,倒也不错
0	菜鸡快点看我头像AO
0	设置—隐私里面找就可以了
0	好了别杠了，身为女生你发朋友圈不P？再说人家不P颜值也甩你N条街承认别人美就那么难？
0	小艺会为你打开华为商城BwBwBwBw
0	许蔚说的梦泪是指把他们的梦想打得全是泪水，懂吗？评论区某些人别杠了
0	当我看到这里就只有3条评论的时候我就知道我火的机会来了B
1	可惜现在的女的并不会煮饭也不会织衣 价格还上涨了 性价比严重下滑
0	这么说吧,看到不好的行为举报是正确的,但是拿这个当职业的人是真的恶心
1	玩迷你狗的给爷趴
0	香叶桂皮这些加这么多 De文家里怕是有矿 大料很贵的......
0	求视频，主页有号A°
0	只能说这种视频很傻逼!特傻逼
0	原著粉已原谅，请勿带节奏。我们不是你该利用的，要想整垮她老老实实买你自己的水军去，我们不是无脑。巫哲大大也说过别吵了
1	不会吧不会吧不会还有迷你狗不知道祭🐴站吧
0	刘海后而且感觉没剪好
0	就我看到坐在前面的那个男生在扣鼻子吗Bw
0	对于不懂事的别人家的孩子,我们应该表扬它,奖励它,最后让它自己送它去该去的地方,再看看它父母的表情吧
0	自从鸣人被长门按在地上撸完好像就牛逼起来了
0	来看看我的主页，有喜剧，岛国喜剧片
0	这个音乐吓死我,晚上睡不着
0	也总打不赢马仙洪,马仙洪是一出生就修炼神机和百炼的,掌握的熟练度肯定比也总多
0	鞋贵,衣服便宜就有fake的感觉,所以衣服还是选两件好点的,就比如脚下TravisScottaj4(5200),没有一件一千多的fog都穿不出感觉,而且衣服便宜气质跟不上
0	50年造出来后,人家宇宙战舰都第六代了
0	现在我才觉得这女的真作[/擦汗]过日子不得有家具沙发很正常啊[/擦汗]
0	不是格格吗?怎么自称奴才CO
0	这不是屁话吗!干脆说不会就得了,还整个试了会受伤,真是屁话。
0	只要说无硼砂无胶水做泥的都是假的😓→
0	有没有大佬带我这个萌新玩啊，主页有q。救救孩子吧🙏
0	我前十个箱子只爆了两碎片，我就猜到这其实就是炎龙宝箱CH，结果后来爆了六个碎片觉得还可以，第18个箱子直接爆了瑞兽成品，当时差点没给我惊过去Bs我ID159405761看我主页得七个背包
0	2s，17a，要上学了没时间玩了，有人继承火之意志吗，我的主页有qq号
0	emmmm......口感变了是变了,但味道没变不是吗,不好吃的怎么吃它也不好吃啊BB
0	这些说法有科学依据吗
0	个高稍微帅点,加上口才能说能吹,多数学生小女孩都可以搞定
0	05男容易吃醋，比较粘人。找女朋友，是女的就行，14-16岁的主页有QQ
0	我刚刚在看点换了一个情头换了一个个性签名个性签名是yyqxaiwo（易烊千玺爱我）结果审核不通过咋回事啊CICICI
0	枪毙都不过分!什么东西!
0	艺画开天的,基本没啥问题,关心关心更新速度才更真实B
0	善恶从心只是一线之隔,没有绝对的善良正义,也没有绝对黑暗,爱国者只谈自己为国牺牲却从不承认自己为国杀人
0	我以为的终究只是我以为,直到我不敢我以为
1	就我觉得她很ex吗？
1	道尼玛的谦呀爱摆就摆被群网络傻狗逼的道歉干嘛谁不服来喷劳资劳资骂你14亿人不带怂的
0	这个任务教给你了教他做个中国人
0	凤仪之诏→_→武则天啊。
0	自己傻不拉叽的,能不能先去百度,不要老是说个话,被人怂好不好?
0	是的?小时候蹲在电视机前看,看不腻的
0	有没有那种一听就会让人以为你是个文艺女孩，而且大致意思也就是关于热爱生活好好学习之类的，反正看起来不精神的，再加上个性签名，谢谢啦
0	请问头像有了，男盆友哪里发CH
0	一开始以为这货长相是个棒子,那叫一个磕碜,结果不是棒子。
0	莫非你就是霸总小说里面的女主薄如蝉翼?💩
0	恐高,我也是, 他们别把镜头往下怼吗[/大哭]
0	不会吧不会真的有人喜欢她Bs
0	看样子就不会做饭,买鱼的时候都可以帮杀好,真笨
0	网名三四年没换，头像两年没换，个性签名一年不定时换一次（为了记录那一年的某一瞬间心情），空间几个月发一次，好多说说都是学校让转发的🤔
0	我看到她剪吊牌我的心颤抖了...
0	是啊卧槽,我读过的学校基本都是坟地
0	她以为自己是一坨硬屎?打压这个打压那个,有几个不认识星爷?又有几个认识那八婆?
0	没有头像的全用李元芳草稿,这是为什么
0	玩的文字游戏,念法的原因,一万二是一万二千的简读,五千二是五千二百的减读,稍不留神容易把后面的“二”给想到一个概念去。
0	但凡.........(大家自己编吧)
0	原来您是狗,谢谢啊,原来说了半天才知道您不是人AU要不是您提醒,还想着您是个人呢AU怪我怪我分辨不出来Bo
0	拿重庆省跟一个城市比?
0	这栋房子盖起来多少钱这样子,不算买地皮
0	这娘娘的,习武之人的观念有点CICICI
0	曹操大表哥不是有一次六级还是七级两星武则天吗
0	小乔还好,2技能没打中你她就杀不了你了
0	神经病你知道1.15是什么时候出的吗他比迷你世界还早出
0	没有法王也没有野王，我和闺蜜一起用，原因是因为她吃醋了哈哈，之前我把别的男生（我不认识，莫名其妙找我的）和我的聊天记录截给她看，当时我们在用情头，我拒绝那个男生，叫他看我头像，然后跟我闺蜜说这就是用情头的好处，醋坛子打翻了，说以后都用情头，不用闺蜜头像了😂
0	都快被秒了还有操作空间?真就无脑吹了呗,fly黑粉那么多就是因为这种无脑吹招黑懂吗
1	谁玩我的世界，交个朋友主队喷迷你狗
0	你又急了 xxs这么急容易衰老哦妹妹😂
0	我看见了一个1米8大眼睛听不清Bw
0	这视频里程咬金有什么亮眼操作?吹啥呢,别的不说单这个视频我是真没看出来有啥的,在座万星大佬给我讲讲??AUAU
1	这和迷你狗做的蜂蜜块房间一样CP
1	成龙你可以去死了，你看你这都飘到西天了!!!
0	这么黑的屏幕是怎么做到的
0	预约码怎么没有看见中奖的名单呢?
0	呵,和我挺像,下次你删别人
0	我也是奥,但我小时候就很一根筋,非要一样长一样距离紧紧的挨在一起,然后就不会拐弯了,画的圆还不圆🌝
0	美女的话说的不错支持你的文笔美图!
0	我看完了你这楼的所有回复,哈哈哈哈哈嗝,两个受
0	哎哟哎哟,抽哪了。BsBs这不是只会扣键盘的废w吗
0	在聊天栏里输入/ give @s brick_block
0	没想到我们射手跟摩羯有这关系
1	一句话现在就他妈成了fw游戏了不服来喷我
0	你十天半个月不关自己家的水龙头试试,
0	哪那么多废话,直接开打就行!
0	宋茜大女主行了。别吵了A¦A¦A¦
0	这么说8,没实力?你以为北舞是说说就能考上的?我也不说啥你行你上,毕竟每个人长处都不同。好看或不好看都是个人审美,你不喜欢就别说出来闭好你的嘴,身体发肤受之父母,不要让我觉得你没妈
0	隔着屏幕都可以听到对面撕心裂肺的哭声和李信逐渐变态的笑声。
0	哈哈哈哈哈哈 这个经历我也有 本来感觉自己脸型好丑 结果矫正牙齿又变成圆脸了Bw
0	头像有了，对象呢？恋爱滴滴！！16-18的哥哥来呗，本人有点看颜值
1	总有死妈仔在这里酸ag，给爷整笑了，喷子不服来对喷，爷等着你们这些孤儿黑粉
0	0202年了,不会还有人觉得司机有责任吧,不会吧不会吧
0	也别喷了，毕竟年轻球员经验少，对于这种球他第一下敢投都已经很不错了
0	跑男捧的人与艺人有关？！他们不捧哪来的收视率？！就算有台本那也是跑男节目组写的啊，跟艺人有什么关系？！不明白你们在吵什么有没有剧本？喷艺人的？还有都叫小猫咪们不要回黑了！小猫咪们听话别吵了（下接）
0	还以为是杨幂呢 你也不敢喷
0	兄弟看来你没少用祖传手艺Bw
0	关注你,看完你的视频我们不得被吓死。
0	大房!大房!大房!大房!大房!大房!
0	那他妈妈呢,我怎么啥都不知道,就是好奇而已CI
0	想玩英雄不是把把都换,可能忘换了,而且他玩好几个号。突然发现喷子其实还好,虽然有时候是乱喷,但起码不会自导自演[呕]刚看到有几个人故意装粉丝去喷人,然后又说本来想原谅但是孝子张口闭口就喷人转黑了,这种真恶心[这种]
0	?我寻思着,他没说狗啊,他这意思是说觉得狗委屈吧
0	别喷了，这文章水平一看就小学生水平
0	如果你有一个妹妹,那就不一样了
0	这个阿布就是下一个joker，大家也别喷了，两个世界冠军战队都搁家里打麻将了，输了不值得同情，支持去世界赛的队伍就完事了BqBq
0	小雪就快进呗,老三位还是可以看的!
0	他说我怕耽误你，你先好好学习，但又经常偷偷看我主页怎么肥事？
0	每次jdg暂停都是绿帽这b的问题  看比赛好多次了 这逼是来搞笑的吗
0	这不是水枪,好吧,有点常识,水枪有压力,这个明显就是用手指堵住半个管洞Bq
0	单挑不能推塔,你规定的,你说不能推我就不推,没人会惯着你你怕推塔,你可以不玩单挑啊。
0	凡人我v4，一把钥匙开出了永久的王者之影，看我背景图
0	捂住水印,我只认基德/笑哭/笑哭
0	如果头发被烧着了怎么办?
0	唉,走在路上和小学同学见面,第一句话永远都是:你怎么没有长个子。
0	她就这么随口一说,你们在伸张正义什么?
0	广东女婿:记得穿拖鞋,开凌志,然后带一大串钥匙
0	这人好可怕啊,裤瓦伊馁,娜美,要抱抱BsBSBS
0	哈哈哈,一点本事没有只会装逼的人就是厉害AN
0	买鞋点我头像AN
0	我看过完整视频,这个女的把孩子丢浴池里就一直玩手机了,那个大男孩叫了她好久她都没理,这是第二次碰她她才看到,错过了抢救时间
0	开始为啥要说冬瓜输赢都大赚,一虫不想和徐冬瓜打是你说的吧
0	我差点就动心了，还好当时我翻了他的QQ空间，个性签名，发现了我只不过是一个替身……
0	我没钱,但是我会给点。[/微笑]
0	从“可以做朋友吗”,“到还可以做朋友吗”。
0	害,来了就好,我还以为出啥事了。
0	反正我只知道可以踢人,还有打挑战强化
0	头像有了，对象那里领BsBS
0	其实,对比其他,节目组对他们已经很善良了,现在他们已经出道,而且没有受到什么实质性的伤害,这件事就尽量作罢吧。
0	听着不会像俄语那么别扭
0	你说这话就太没素质了8CO
0	你才第二次啊,那你还真是没见过什么世面,我都不知道第几次遇见像你这样的人,数不胜数了,像你这样没脑子的,奇葩的,智障的,脑残的,神经病的......总之各种各样的我都见过了,呵呵,呵呵还要分等级啊,你是不是傻
0	妈的b,我中路单杀没蓝推线,d半天打野不来帮推
0	你有什么资格说别人,你以为你是谁呀,
0	怎么可能,又不是一个量级的,广告而已,那觉得一加飞机多重,一辆汽车能承受多重
0	饭都吃不饱的时候你才会知道
0	我前面不是说了让你开开眼界吗,让你认识一下叶罗丽的那些粉丝有多么的猖狂A£本来这部动漫也挺烂的,小学生早恋,还变身大胸美女,刻情越来越烂,画风我是真的不喜欢,简直水最,它还搞内幕
0	你才是什么都不懂的那个,年轻越是偷懒,功掉的越快,到老了和普通人有什么区别?大爷90岁还能抖炮拳还不震后脑,必然是一直坚持锻炼的A¢
0	我骄傲的给你点了第250个赞BsBsBs
0	唉,河北河南山东的学生哭啊CGCG
0	过时了,就像现在谁还提雷锋
0	再临大都会z博士好像以前被灭了Bs
0	我们考试也是这样的，桌子是反着放的，只有腿张开才做的舒服不然很难受，考试也就不舒服，喷子别喷了
0	蹲沙雕，沙雕请看我主页个人签名，有组织的BtBt
0	习惯性问题好不好!你只不过没看到他们拖儿带女乘电梯的时候而已!
0	我怀两个蹦蹦跳跳 还自己弯腰穿鞋系鞋带😁😁
0	我那边见到的城管是直接抢,这也就算了,那是他们的职责,我觉得更过分的是,明明人家摆摊晒了一天已经不容易了,居然还有人拿假币来骗这种卖菜的老人,那个老人收到那一百元假钞都直接哭晕过去了。
0	那是你觉得而已,只是因为你不懂在这班门弄斧
0	有证就是专家,没证就是盗墓贼。
0	姜子牙二技能把它弹出来了。
1	活该
0	🌝你继续翻翻他主页，他主页有的视频还有你水印
0	我发我只要一发评论我的头像就是楼下的样的我看着是不知道你们看着是不是太奇怪了
0	只要我划得够快,就听不见爷们儿拍醒木B
0	詹密，杜兰特得分能力就是最强的，别黑了。
0	说那么多干嘛,3支手机开最大声让她感受痛苦
0	你玩过公孙离吗公孙离开狂暴没这么高好吗除非你玩公孙离买吸血刀不买末世
0	只要有人在大招里面就能刷
0	叫我嫂子就现在,亲情经不起等待
0	看我头像，要不是这个英雄。我都掉到星耀了。幸亏这保住了我最后一颗星。不吹不黑，这英雄其实在对面还挺管用的。
0	我寻思这文章和标题也没啥关系啊，而且提到南韩妖精但文章里也并没有安到谁身上，所以别吵了吧，只能给标题党增加热度🦆
0	uzi被r了之后用aqae，少一下都会死，老实说我这点血被r了谁肯定想想能早点e走就e走，uzi能思路这么清晰，这么强不是没理由的，别黑了
0	我还记得有一个职业选手打纯法梦琪被判定违规出装
1	迷你狗们，爷又来取你们狗命了
0	来兄弟们看我头像给赞好吧
0	二郡主笑多久都看不腻唉~
0	你大爷的,逼脸还没丢够吗?你现在还有徒弟吗?你没把钱退给他们吗?你岁数也不小了,积点德吧,放过那些年轻人吧,别再忽悠他们了。
0	作死最高境界,以为胜券在握,触碰人家的逆鳞BsBsBs
0	听曲,白纸黑字不能表达什么,主要是听曲,细听
0	鱼饼:终究是我错付了你们两个!
1	没错各位，我就是你们各位的die
0	我觉得这应该是少数吧,反正我看不起黑人和白人,在我印象里黑人太懒惰,没脑子,白人脾气暴躁易怒,智商不高情商更低
1	未成年人赶紧滚 无知就不要说话
0	我有一个组,大家可以来玩
0	小编你不吹牛逼你家人会死吗?你是不是日本人的后裔呀!!!
1	就现在这死样子还指望明年能开啊。赶紧去过自己的生活去吧。又不是只有比赛。坚持半死到明年宣布取消内心是崩溃的。
0	别吵了，别吵了，两家哥哥关系挺好的，别被我们粉丝弄得两团间尴尬，我们都是理智的粉丝哈BB
0	吴起活动时间主要在春秋到战国的过渡时期,肯定不能算。
0	现在好多比例不学好就出来卖弄的,还有护主的说你行你上,我寻思着但凡有点美术基础也不会在人体比例上出错
0	听说来早了连狗都能🔥
0	笑的时候鼻子一酸,眼泪就不由自主的掉了A
0	苹果X已经更新 非常棒很流畅 bug修复完美[/呲牙][/呲牙][/呲牙]
0	黑妇笑得人,浑身发冷,少生孩子勤奋一点,会过这种生活?垃圾桶
0	妙啊,她删评论太快了,你可能没看到她说了某些遍低男性的言论,还有我再说一遍,这是恋母不是妈宝男
0	说个真事儿,以前收废品时旁边一家废品老板收到白金。一老头提来卖,老头以为是锌。好几斤。。
0	素质是对人的不是对畜生的
0	点我头像吧啦啦啦啦ANAN
0	小车司机,我认为你因该下次重新来过一次。[/呲牙]
0	于谦被错杀?咋回事,有知道这段历史的人讲一下嘛?
0	wow!跟我们学校的一个人好像哦!
0	工作一天腰酸腿疼,还有体力锻炼呢?我是没那个精力体力了,就想躺床上等人喂我一口饭。
0	只要是商家认证的收款码都能用,别的用不了!
0	谁都别吵了，每个人有不同的三观
0	我上次看了个视频医生给病人家人的单子上写着一天给病人输入200斤的药水。病人死了两天了以后还问家属要钱。有的医生是挺好的,不乏有一些恶魔穿着白大褂
0	老夫子不是血越少约不能怂吗
0	不是的,她加了数据包。原版生存要去末地需要找遗迹:用末影珍珠和末影之眼合成末影之眼用来探测遗迹所在之处,遗迹有很多房间(小心迷路)找到有传送门的地方激活传送门就可以去末地啦
1	你可拉倒吧三十天肩膀大那么多去骗小白吧看这种文章就来气喷的就是你无脑小编
0	还有些人分不清这是视频而已,
0	可能杰罗姆小时候比较调皮,母亲信以为真,杰罗麦就得寸进尺地去放纵(反正有杰罗姆背锅)。中间不知道怎么了,杰罗麦开始隐藏,将自己的疯狂隐藏,直到他将那个造了出来,在杰罗姆笑气的顺水推舟下,揭露了真面目。
0	嘉伦一步一个脚印走到今天,愿你拥有这世间的一切美好AAAAAAAAA
0	君子正衣冠,这是一种文化,想露肩可以穿现代装嘛,起码要尊重汉服啊,这只是一种文化,不是复古叭我觉得,既然喜欢汉服有些意识是要有的,但并不是复古封建的,毕竟我们是现代人嘛
0	您瞅你长的和个乌龟铁壳装甲车似的,还尼玛猪嘴在那叭叭呢,不要个逼脸
1	女权婊怎么还不来打拳🥊
0	两家都发声明了，求求你们别吵了，快快乐乐的上网好吗，还在吵的是nc嘛Ad
0	好了好了都别吵了我觉得两个游戏应该和平共处，像我每次下班回家玩英雄联盟，我儿子放学玩王者荣耀。
0	你误会我了,我是说你这个靓仔十分的聪明,你信我啊啊啊Bt
1	叔叔我啊，财报一出，必定要驱逐二刺螈辣。
1	这年头连鬼都知道要有彩礼，但是却有人想空手套白狼
0	故意碰瓷啊,大半夜的走路中间
0	红棋赢了,帅进中,黑棋只能憋退到将跟前看着,红棋上下动将,黑棋只能走卒,到马口,炮打车,黑棋吃炮,红马踩卒,红剩一马赢单将。
0	因为你是毒妇所以比她小还那么老,怎么了?嫉妒人家?有本事去拼呀!在这损人你也得不到幸福,反而会更倒霉,伊能静最棒女神
0	像这种孩子一般都是数理化都特厉害的那种😂
0	女师机她不撞你你就感恩吧!你还管她怎么跑...[/憨笑]
0	说给了彩礼就不用做家务照顾老人小孩儿的,自己想想,就你那点儿彩礼后,够一个全职保姆几年的工资,还不包括陪睡生小孩儿。
0	人家发视频管你啥事儿。
0	希望看完在出来回复我,我已经跟那个人说过了,他把他回复我的都删了
0	别提了,我们学校漏洞裤都要被抓,但穿裙子没事
0	说实话，我也觉得张是暗箱操作，我瞅了眼这俩的微博粉丝，阿这我很服长得粉丝都比别家有钱呀。说徐意难平的也消停会，过去的事就别再说了，这样很招黑，说不定是黑粉吧。
0	三观跟着五官走  是不好的
0	醉得意能吃一千多这是点了多少😂
0	年轻人网贷也不要碰,特别是以贷养贷,MD简直就是无底洞。
0	不,我知道中国的赵继伟
0	放屁,根本警察不知道
0	曾经我也遇到过一个这样的女孩可惜错过了
0	头像有了昵称有了对象哪里领？
0	8斤这要全吃完还不得拉稀呀。
0	没什么好当的了,那我就当男爵吧Bs
0	我们老家送人都没有要,
0	山不向我走来,我便向山走去
0	神饭只能吊锤大布偶,吸收悟天克斯后的布偶就打不过了
0	不,有些哥哥就是来寻仇的,整天都是世纪大战,比如我哥CICI
0	只有两个字来表达我的内心感叹,我草
0	我手机就自带变声器还自带挂机CI👀BsBsBs
0	我认为有艾琳这个英雄没用,不就是老版后羿,还不如打几盘游戏呢
0	真的是作者,没事你发我老婆干嘛?那啥,没事,我带走了Bs
0	核心不是最坚实的扫雷联盟和孙红雷吗?
0	额··· ···这一楼和二楼真自恋··· ···AX
0	希望lsy可以早日遇到沈修瑾，黑粉们别黑了，不爱的话就狠狠地怼她
1	AG粉可真双标，赢了一诺牛逼，六点六强，输了废物七年，能不能换人？我笑了，带点脑子看比赛，真正输得那次不是一诺浪的，当然，昨天的比赛是全队的问题，不服来喷，但凡比赛常看，不会不知道一诺失误可比七年多
0	我主页有游戏天数CPCPCP
0	这个女人在日本?已经变黑了[/憨笑][/憨笑][/憨笑]
0	弈星大属于地形加眩晕
0	我🌿，用义勇当头像就是海王？
0	看起来一样,但其实一个是人企图顺从神来得到庇护,一个是试图利用。虽然结果都是一样的,因为神都不存在。。。。但是祭司是存在的。比如欧洲教会控权几百年为害,中国没那么严重但两千年来也是根深蒂固
1	mn?友军们别掺乎这事儿，迷你狗的事我们别管不就完了吗，管了还伤身A£
0	他都手铐脚链带着了,他还想一分钟就搞定了。他可能是看着女的受不了
0	其实歧视是很正常的一件事,你心里清楚你是有歧视的。不然为什么不说宁愿要一个高素质美国人也不要流氓尼日利亚人?你说不出口,更主要的是,你下意识就不会这样想,因为你理所应当的把美国人提到了第一位
0	怎么说评论区这些人搞得感觉自己是人上人似的
0	15万点券全砸在这只鸡上面了
0	到时候真的敌人在我面前不是逃之夭夭,就是一败涂地BsBs
0	什么是日久生情,日久生情就是第一次见到你的时候便对你有好感,一抬头,恰巧俩人双眸互相凝望,你走后,我会看着你背影,知道你离去,刚开始的好感有了后面的日久生情
0	我就是有点无语=_=。(轻点喷，别喷了也行！谢谢)
0	查查保险出过险没,估计出过机祸,补完漆没烤干就交付了。
0	我他妈想揍那个穿白衣服的人。
1	是外面电影国内的人都会说牛逼厉害，要是中国拍出来这样的电影那些傻鸟肯定就说是烂片无脑差评，不服来喷...
1	我又来了，再问司马，不服来喷
0	擦完脖子晚上要洗吗B®
0	这解说有意思啊BwBw关注了关注了
0	打的太好了!够爷们,这种女人就是欠揍......
0	无脑,无脑是就知道吹,不说事实和根据,就知道搬设定,网上一搜啥都有,就使劲吹,光在这说设定,还真不知道谁无脑
1	支持暗神，不服来喷
0	吃我八百米大长刀,受死吧!友......友军,算了收不住了,穿着敌军衣服去吧BsBsBs
1	反正不管全球总播放量还是音乐 游戏 人气火影吊打海贼，某土嗨狗就别给自己找不快乐了
0	,仙剑配音别放给别的剧我谢谢你
0	就是说我用这些头像就是海王了，那我用你爹当头像我就是你爹了呗
1	迷你狗去死吧，让他抄袭我的世界，这他丫的，我的世界这么好的游戏被他抄袭，就这样被侮辱了
0	我觉得很对呀!这是个看脸的时代。
0	你管这叫撒娇?????给你一嘴巴子😂😂😂
0	难怪cos龙马,和龙马一样嚣张Bs
0	好的，头像有了，人去哪里领？
0	二货记住以前有一种插头可以转换角度的不过由于相关安全规定不合格目前禁止销售了
0	就能不能换点花样呢?都是跳舞,看腻了兄弟
0	就是说怎么说呢?这两个男的是室友,然后就是相互认识,那个女的应该算是......呃......
0	你可以先把手机和平板和电脑砸了再来说这个蠢话
0	所以说,战斗中跑出来的女人都碍事
0	抚州咋了,有问题吗?有点好奇
0	单看前期鼬的设定应该可以,但佩恩后战斗力都崩了把前面的设定几乎都推了,看秽土斑都可以吊打五影就可以看出鼬打不过斑
0	空军专卖店一千?您开的店这个价?经典款空军不就699?网上不是更便宜?
1	赵粤？？？她不配算了吧污人眼
0	我就是一武侠迷[/微笑][/微笑],这几年都看不到以前的那些精彩片段了[/流泪][/流泪]很喜欢武侠剧赵文卓的铁杆粉丝
0	只要有张嘴,整个城都是我的[/抠鼻]
1	老版本蜜蜂早就有了，可不要脸的迷你狗偏说是抄袭的→_→
0	打了很多次折了,我是半价买的
0	一猜就是,天蝎最棒[/微笑]欧耶!
0	老夫掐指一算,屏幕前的单身狗正在傻笑
0	想要你们的本子qwq。跪求。主页有QQ。加一下求求了
0	我发现很多精日用的不是日漫头像就是日漫名字。很多中国人对日本的东西一味的追捧，对自己国家的东西却不闻不问，简直是不可理喻
0	看着你们工整的草稿纸,我默默回头望了一下满床的作文纸....
0	人家很好，别黑了
0	我也是,那一瞬间觉得不想看下去了,但是我知道一博后面一定会用实力证明自己逆风翻盘的
0	这不是真沙子也是浴沙你去淘宝可以买到
0	考研只是毕业之后的迷茫
0	哦不,更不可能是小鹰。小鹰主桅天线后面还有一个渐进光电引导杆,这个没有
1	"李易峰的黑子为了证明李易峰""胖""真是煞费苦心，水军黑群黑评截图加上找自以为是的黑图，可是李易峰确实是身材极棒的超级大帅哥，黑子的正主却是个靠精修图照骗的连修图师都嫌弃的油腻猥琐货狗。"
0	是的,但是林奉紫不知道夏轻眉已经死了
0	小姑娘口气不好  温和点问要不要说自己做不了主也好些呀
0	香港不就是我国广东省广州市香港区吗?
1	其实有一些迷你狗下载来炸服务器的
0	她在弘扬中华传统文化 A¦
0	我是一个可怜的管理员，招群员。招经常在线的，招沙雕的，招善解人意的，招能保护弱小的(可以怼死欺负人的那种)算了是个人就行，最近群冷了。群号点我头像（（里面声音好听的小哥哥多）
0	庄吾:有本事去找老魔王啊,来欺负我算什么本事BsBS
0	出了两个,一个还是在简单的人机出的
0	好家伙，换个头像就是缅怀，评论区撞头像的不得结婚了？
0	翠翠改变了阿波,祝永远幸福!
0	今天白天一滴雨都没下,还暴雨雨到那里去了。永川
0	亚伯拉罕诸教对于故事中某些问题已经有了神学上的解释,例如将方舟解释为教会的预表
0	给红蝶加个修机键呗A£
0	有几个孩子这种事情一开始就要说清楚
0	别杠了这腿在女明星里不算细的又没说她不好看一个个这么激动，，，
0	大哥,你是真憨憨还是杠精啊,没喝过雪花啤酒吗?我这摆明是开玩笑啊
0	我发现好多维护刘思瑶的都是男生CL刘思瑶她要么就是想找一个热度来冲到最火，要么就是一时没脑子，拍了撒野那个，原耽女孩们，我们也别吵了，她不承认不承认吧，本来同性恋就不太被世人接受，我们这样更招黑，我们爱护好自己的圈子就行，
0	对呀本来就是呀,人家发个梗,你又不是原本发这个梗的人,有什么资格不让人发这个梗,要是这是你发的梗我无话可说
0	朊病毒能在种群中传播就是因为同类相食,疯牛病就是因为把病死牛的尸体磨成粉添加进牛的饲料里
0	我感觉迷你真的好好玩，能不能别喷了，我们迷你玩家绝不放弃，来一起喊：mc避输，迷你避赢!
1	黄 皮 的 T M 永 远 别 想 追 上 白 皮
0	头像有了，对象把我绿了好几次，能咋滴
1	恕我直言在坐的都是LJ包括GD,来喷爸爸啊😄
0	别吵了，他估计想让“老虚”安排他出镜呢
1	那么一个没有感情的代码加3D渲染的建模你们就对着它发情？
0	[/疑问]眼睛捐了,脑壳也进水了么?
0	我的是每次他都换头像，有一次他换头像了我就也换了，他说你和谁用的头像，然后叫我换，我当时还带手机去学校了，然后没换，就把我删了，他有一个徒弟，和我关系很好，还说是和徒弟用的，情侣头像，然后还说前女友来找他了。
0	就喜欢这种不懂装懂白莲花态度AN果然粉随正主AU
0	孩子没了都没多大个伤心,鱼没了脾气特别大!还是和鱼结婚算了
0	所以你放个人上面干嘛?卖?
0	真的一点都不严谨,跟甄嬛这种正经的宫斗剧差太远
0	被删评了?真正牛逼的职黑是不会被删屏的A£,你在职黑也是个弟弟
0	怎么说也摔死了!就是那个什么客死
0	我说的没毛病吧,他说一句不是,再强调我说的一遍,你觉得他理解能力ok?
0	看不懂就别看了,毕竟你也够不到人家那种级别
0	应该公布公交车里面行驶记录
0	嗯,能解释一下什么叫低低模式吗?
0	只是傻逼才觉得满清的发型师!
0	没另一个角度,不是那时候手已经卡在詹姆斯手臂了吗(我就问问)
0	没事的,氪八万拿无尽,岂不是更香A1⁄4BsA1⁄4BS
0	杰尔马66小队Bs:剧毒粉,火焰红,电光蓝,绞盘绿,山治属于超级战队里的特殊战士,隐形黑BsA,尾田玩的超级战队梗
0	把这傻🐶屏蔽了就行,别理他。
0	嘴流血了涂口红💄不好,多喝水呀!
0	看他这死样就不配开这车
1	这女的恶心，整成这样的居然还有名声看到叫她小杨幂就讨厌！！！整出来的有什么好炫的？（个人观点不喜勿看）
